company-phone-number,created-date,violation_date,consumer-city,consumer-state,consumer-area-code,subject,recorded-message-or-robocall,violation-date
8702759267,27/9/2023 13:18,27/9/2023 12:13,Marshall,Arkansas,870.0,Other,Y,
4076064267,27/9/2023 13:18,27/9/2023 12:10,,Illinois,847.0,Other,N,
8829239378,27/9/2023 13:18,11/9/2023 08:09,Danville,California,510.0,"Calls pretending to be government, businesses, or family and friends",Y,
5125511598,27/9/2023 13:19,27/9/2023 12:10,Boaz,Kentucky,270.0,Other,Y,
2102759418,27/9/2023 13:19,27/9/2023 13:50,San Antonio,Texas,210.0,Other,Y,
7609356932,27/9/2023 13:19,20/9/2023 17:21,Liberty,North Carolina,619.0,Dropped call or no message,Y,
8598379612,27/9/2023 13:19,25/9/2023 16:30,Bedford,Kentucky,502.0,Other,Y,
2295792308,27/9/2023 13:19,26/9/2023 18:17,Saint Paul,Minnesota,651.0,Other,N,
7204735370,27/9/2023 13:19,27/9/2023 11:14,,Colorado,303.0,Other,N,
7712188206,27/9/2023 13:19,27/9/2023 10:09,Long Beach,California,562.0,Dropped call or no message,N,
2096924042,27/9/2023 13:19,27/9/2023 13:16,,New York,718.0,No Subject Provided,Y,
9808291887,27/9/2023 13:19,27/9/2023 10:14,,California,559.0,"Energy, solar,  & utilities",N,
6124958912,27/9/2023 13:19,27/9/2023 08:37,Durham,North Carolina,919.0,Other,N,
9125669607,27/9/2023 13:20,27/9/2023 11:30,,Illinois,847.0,Other,N,
7039932069,27/9/2023 13:20,27/9/2023 13:16,,Virginia,703.0,Medical  & prescriptions,Y,
2066496375,27/9/2023 13:21,27/9/2023 09:58,,Washington,425.0,No Subject Provided,N,
2121510607,27/9/2023 13:20,30/8/2023 13:40,Danville,California,510.0,Other,Y,
7868421062,27/9/2023 13:20,27/9/2023 13:10,Miami,Florida,305.0,"Calls pretending to be government, businesses, or family and friends",Y,
3465272931,27/9/2023 13:20,27/9/2023 16:25,San Antonio,Texas,210.0,Other,Y,
7037731632,27/9/2023 13:20,27/9/2023 12:56,,Virginia,703.0,Dropped call or no message,Y,
7325190768,27/9/2023 13:20,26/9/2023 11:21,,New Jersey,732.0,Other,Y,
5406783434,27/9/2023 13:21,27/9/2023 13:07,winchester,Virginia,540.0,Dropped call or no message,N,
8723200349,27/9/2023 13:21,27/9/2023 10:52,,Virginia,540.0,No Subject Provided,Y,
8043948175,27/9/2023 13:22,27/9/2023 13:04,glen allen,Virginia,804.0,Other,Y,
5173766648,27/9/2023 13:22,27/9/2023 12:33,east lansing,Michigan,517.0,Other,Y,
9183125414,27/9/2023 13:22,27/9/2023 12:21,Tulsa,Oklahoma,918.0,Medical  & prescriptions,Y,
3854944073,27/9/2023 13:22,27/9/2023 10:26,winchester,Virginia,540.0,Dropped call or no message,N,
6187766811,27/9/2023 13:22,27/9/2023 11:59,,Illinois,618.0,Other,N,
4087017457,27/9/2023 13:22,27/9/2023 10:19,Santa Clara,California,408.0,Other,Y,
5617655230,27/9/2023 13:22,26/9/2023 16:38,,Montana,406.0,Other,Y,
9544352389,27/9/2023 13:22,11/9/2023 10:00,Fort Lauderdale,Florida,954.0,Dropped call or no message,N,
5187385180,27/9/2023 13:22,21/9/2023 10:42,Liberty,California,619.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
8003307596,27/9/2023 13:22,22/9/2023 15:49,Lenoir City,Tennessee,865.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
5596646663,27/9/2023 13:22,27/9/2023 10:20,,California,559.0,"Energy, solar,  & utilities",N,
8203004052,27/9/2023 13:22,27/9/2023 09:29,winchester,Virginia,540.0,Dropped call or no message,N,
4015420603,27/9/2023 13:22,27/9/2023 13:20,Greenville,Rhode Island,401.0,Charities,N,
4304359867,27/9/2023 13:23,27/9/2023 09:19,San Antonio,Texas,210.0,Other,Y,
2032840474,27/9/2023 13:23,27/9/2023 13:18,Arlington,Virginia,610.0,"Calls pretending to be government, businesses, or family and friends",N,
8583262826,27/9/2023 13:23,25/9/2023 13:09,Liberty,California,619.0,Dropped call or no message,Y,
5406585432,27/9/2023 13:24,26/9/2023 10:04,winchester,Virginia,540.0,Dropped call or no message,N,
3362426569,27/9/2023 13:24,27/9/2023 13:21,Parma,Ohio,216.0,Other,Y,
5594720389,27/9/2023 13:24,25/9/2023 12:58,,California,559.0,Dropped call or no message,N,
7475663593,27/9/2023 13:24,12/9/2023 10:00,Fort Lauderdale,Florida,954.0,Other,N,
7712027376,27/9/2023 13:24,17/9/2023 12:10,Crossville,Tennessee,931.0,Dropped call or no message,Y,
2173287463,27/9/2023 13:24,27/9/2023 11:56,Urbana,Illinois,217.0,Medical  & prescriptions,Y,
4693912954,27/9/2023 13:24,27/9/2023 09:57,San Antonio,Texas,210.0,Other,Y,
2762579957,27/9/2023 13:24,22/9/2023 13:14,winchester,Virginia,540.0,Dropped call or no message,N,
8438911140,27/9/2023 13:24,27/9/2023 13:18,,Michigan,810.0,Vacation  & timeshares,N,
8582015898,27/9/2023 13:24,27/9/2023 12:46,Liberty,California,619.0,Dropped call or no message,Y,
3127669463,27/9/2023 13:25,27/9/2023 12:22,Peoria,Illinois,309.0,Other,Y,
2519905599,27/9/2023 13:25,27/9/2023 09:36,Fairhope,Alabama,251.0,Other,N,
2488026008,27/9/2023 13:25,27/9/2023 12:41,,Michigan,248.0,Dropped call or no message,N,
6172216132,27/9/2023 13:25,27/9/2023 08:45,,Massachusetts,617.0,Dropped call or no message,N,
8.03619E+18,27/9/2023 13:25,27/9/2023 13:22,,South Carolina,803.0,Other,Y,
8102061794,27/9/2023 13:25,27/9/2023 13:22,,New York,917.0,"Calls pretending to be government, businesses, or family and friends",N,
5612029520,27/9/2023 13:25,27/9/2023 12:00,Margate,Florida,561.0,Vacation  & timeshares,N,
7867441914,27/9/2023 13:25,27/9/2023 09:17,Bonner Springs,Kansas,913.0,"Calls pretending to be government, businesses, or family and friends",Y,
5408881350,27/9/2023 13:25,21/9/2023 11:36,winchester,Virginia,540.0,Dropped call or no message,N,
9162327259,27/9/2023 13:25,26/9/2023 09:41,,California,916.0,Other,Y,
4302001641,27/9/2023 13:25,27/9/2023 11:42,San Antonio,Texas,210.0,Other,Y,
3025870192,27/9/2023 13:26,27/9/2023 13:00,Hockessin,Delaware,302.0,Other,N,
6173628379,27/9/2023 13:26,27/9/2023 11:34,,Massachusetts,617.0,Other,N,
4352603195,27/9/2023 13:26,27/9/2023 11:24,,Utah,435.0,"Reducing your debt (credit cards, mortgage, student loans)",N,
8722124337,27/9/2023 13:26,27/9/2023 13:23,,North Carolina,919.0,Other,N,
9033678320,27/9/2023 13:26,27/9/2023 12:12,San Antonio,Texas,210.0,Other,Y,
7622251515,27/9/2023 13:27,27/9/2023 09:29,,South Carolina,803.0,Other,Y,
6155587648,27/9/2023 13:27,27/9/2023 13:20,Pine Ridge,Florida,615.0,Medical  & prescriptions,Y,
9403734320,27/9/2023 13:27,27/9/2023 12:23,,Kansas,512.0,Home improvement  & cleaning,N,
5858575456,27/9/2023 13:27,27/9/2023 13:23,"TUPPER LAKE, NY",New York,585.0,Other,Y,
8308558364,27/9/2023 13:27,27/9/2023 13:25,,Florida,954.0,Medical  & prescriptions,N,
4352603221,27/9/2023 13:27,26/9/2023 10:13,,Utah,435.0,"Reducing your debt (credit cards, mortgage, student loans)",N,
7705208992,27/9/2023 13:28,27/9/2023 13:25,Bronx,New York,347.0,Medical  & prescriptions,N,
4352603094,27/9/2023 13:28,20/9/2023 11:50,,Utah,435.0,"Reducing your debt (credit cards, mortgage, student loans)",N,
3147316277,27/9/2023 13:28,27/9/2023 00:00,Manchester,Missouri,314.0,"Energy, solar,  & utilities",N,
5453751837,27/9/2023 13:28,27/9/2023 11:19,,Colorado,719.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
5126319552,27/9/2023 13:28,27/9/2023 12:09,,Kansas,512.0,Home improvement  & cleaning,N,
2152679599,27/9/2023 13:28,18/9/2023 17:48,,Illinois,312.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
7604915599,27/9/2023 13:29,27/9/2023 10:24,,California,909.0,Charities,N,
8068149410,27/9/2023 13:29,27/9/2023 12:27,Omaha,Nebraska,402.0,Work from home  & other ways to make money,Y,
2178397914,27/9/2023 13:29,27/9/2023 12:00,Urbana,Illinois,217.0,Medical  & prescriptions,Y,
2292858210,27/9/2023 13:29,27/9/2023 11:55,Valdosta,Georgia,229.0,Other,Y,
8392220079,27/9/2023 13:29,27/9/2023 09:28,Columbia,South Carolina,803.0,Other,Y,
6153782791,27/9/2023 13:29,27/9/2023 12:27,Pine Ridge,Tennessee,615.0,Other,Y,
2096923805,27/9/2023 13:29,27/9/2023 12:21,Saint paul,Minnesota,651.0,"Calls pretending to be government, businesses, or family and friends",N,
7163005720,27/9/2023 13:29,27/9/2023 13:20,buffalo,New York,716.0,Medical  & prescriptions,Y,
2528774584,27/9/2023 13:30,27/9/2023 13:19,,Illinois,312.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
2138776064,27/9/2023 13:30,27/9/2023 10:05,san diego,California,619.0,Computer  & technical support,N,
2627358652,27/9/2023 13:30,27/9/2023 11:58,Mequon,Wisconsin,262.0,Other,Y,
8055854273,27/9/2023 13:30,27/9/2023 10:26,oxnard,California,805.0,Dropped call or no message,Y,
8036317130,27/9/2023 13:30,27/9/2023 13:28,Bronx,New York,347.0,Medical  & prescriptions,N,
4073397283,27/9/2023 13:30,27/9/2023 01:24,Winter Garden,Florida,407.0,Other,N,
8304361525,27/9/2023 13:30,27/9/2023 09:52,Inglewood,California,310.0,"Calls pretending to be government, businesses, or family and friends",N,
5709801350,27/9/2023 13:30,27/9/2023 12:36,,,570.0,Computer  & technical support,Y,
3808007988,27/9/2023 13:30,27/9/2023 13:27,Dayton,Ohio,937.0,Other,N,
6614551235,27/9/2023 13:31,27/9/2023 10:28,,California,949.0,Other,Y,
5702173852,27/9/2023 13:31,27/9/2023 12:55,,,570.0,Other,Y,
6075446128,27/9/2023 13:31,27/9/2023 13:22,ENDICOTT,New York,607.0,Medical  & prescriptions,Y,
6185495630,27/9/2023 13:31,27/9/2023 09:02,Carbondale,Illinois,618.0,Other,Y,
5752216475,27/9/2023 13:31,27/9/2023 12:16,San Antonio,Texas,210.0,"Calls pretending to be government, businesses, or family and friends",N,
4429003379,27/9/2023 13:31,27/9/2023 10:10,Inglewood,California,310.0,Other,N,
3372236319,27/9/2023 13:31,27/9/2023 12:00,,Louisiana,337.0,Other,Y,
8003221058,27/9/2023 13:32,27/9/2023 12:00,Algonquin,Illinois,847.0,Other,Y,
5625970819,27/9/2023 13:32,27/9/2023 12:24,Baton Rouge,Louisiana,225.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
5168236774,27/9/2023 13:32,27/9/2023 09:26,,California,916.0,"Calls pretending to be government, businesses, or family and friends",Y,
8055195513,27/9/2023 13:32,26/9/2023 15:13,,California,949.0,Other,Y,
5803448452,27/9/2023 13:32,27/9/2023 00:20,Jenks,Oklahoma,918.0,Medical  & prescriptions,Y,
6175891644,27/9/2023 13:33,26/9/2023 07:30,Boise,Idaho,208.0,Work from home  & other ways to make money,Y,
6156577057,27/9/2023 13:33,27/9/2023 10:00,Pine Ridge,Tennessee,615.0,Other,Y,
8057512108,27/9/2023 13:33,26/9/2023 10:01,,California,949.0,Other,Y,
2397286969,27/9/2023 13:33,27/9/2023 10:33,,California,239.0,Other,Y,
3524000608,27/9/2023 13:34,27/9/2023 09:15,Eustis,Florida,352.0,Other,Y,
2088393194,27/9/2023 13:34,27/9/2023 11:30,SHOSHONE,Idaho,208.0,"Calls pretending to be government, businesses, or family and friends",N,
2832012356,27/9/2023 13:34,27/9/2023 09:17,Murfreesboro,Tennessee,330.0,Other,Y,
3103302829,27/9/2023 13:34,17/8/2023 11:53,,California,310.0,Other,N,
7727799095,27/9/2023 13:34,27/9/2023 13:22,West Palm Beach,Florida,352.0,Medical  & prescriptions,Y,
5306461042,27/9/2023 13:34,27/9/2023 10:33,CONCORD,California,415.0,"Calls pretending to be government, businesses, or family and friends",N,
7696666224,27/9/2023 13:34,27/9/2023 11:07,Hinsdale,Illinois,630.0,"Calls pretending to be government, businesses, or family and friends",Y,
2344755796,27/9/2023 13:34,27/9/2023 01:30,Canton,Ohio,234.0,Medical  & prescriptions,Y,
4842542607,27/9/2023 13:35,27/9/2023 12:22,Merrillville,Indiana,219.0,Other,Y,
2627960890,27/9/2023 13:35,27/9/2023 13:32,,Virginia,434.0,"Calls pretending to be government, businesses, or family and friends",Y,
3193084521,27/9/2023 13:35,27/9/2023 12:33,Shreveport,Louisiana,903.0,Other,N,
8182878286,27/9/2023 13:35,27/9/2023 10:33,LOS ANGELES,California,323.0,Other,Y,
7343712754,27/9/2023 13:35,27/9/2023 01:00,Howell,Michigan,734.0,Medical  & prescriptions,N,
9044386453,27/9/2023 13:35,27/9/2023 13:06,Eustis,Florida,352.0,Other,Y,
3212175974,27/9/2023 13:35,27/9/2023 12:10,Saint Johns,Florida,321.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
9137328239,27/9/2023 13:35,27/9/2023 00:00,Hutchinson,Kansas,913.0,Medical  & prescriptions,Y,
7044208760,27/9/2023 13:35,27/9/2023 13:31,,Kentucky,606.0,Medical  & prescriptions,N,
7273825039,27/9/2023 13:36,27/9/2023 10:12,Clearwater,Florida,727.0,Other,N,
2543758699,27/9/2023 13:36,26/9/2023 14:00,LITTLE ELM,Texas,817.0,Other,Y,
9133646989,27/9/2023 13:36,27/9/2023 00:00,Hutchinson,Kansas,913.0,Medical  & prescriptions,Y,
3618612511,27/9/2023 13:36,27/9/2023 12:50,Battle Creek,Michigan,269.0,Dropped call or no message,Y,
5305350787,27/9/2023 13:36,27/9/2023 13:23,Saint Johns,Florida,321.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
4322200974,27/9/2023 13:36,17/8/2023 12:00,,California,310.0,Other,N,
9145863116,27/9/2023 13:36,27/9/2023 12:33,leominster,Massachusetts,978.0,Other,N,
3163308234,27/9/2023 13:36,27/9/2023 12:18,Hutchinson,Kansas,913.0,Medical  & prescriptions,Y,
4135518936,27/9/2023 13:37,27/9/2023 12:41,,Massachusetts,617.0,Medical  & prescriptions,Y,
7082329844,27/9/2023 13:37,27/9/2023 13:34,Woodbridge,Virginia,270.0,"Calls pretending to be government, businesses, or family and friends",N,
6066669740,27/9/2023 13:37,27/9/2023 12:45,,Kentucky,606.0,Medical  & prescriptions,N,
9517637029,27/9/2023 13:37,26/9/2023 06:36,,California,949.0,Other,Y,
6623048378,27/9/2023 13:37,27/9/2023 11:29,Arcadia,Wisconsin,608.0,Dropped call or no message,Y,
8163690118,27/9/2023 13:37,27/9/2023 12:34,,Missouri,314.0,"Calls pretending to be government, businesses, or family and friends",N,
5024618360,27/9/2023 13:37,27/9/2023 12:35,Hutchinson,Kansas,913.0,Medical  & prescriptions,Y,
5865413683,27/9/2023 13:37,27/9/2023 12:54,Warren,Michigan,586.0,Dropped call or no message,Y,
7348756309,27/9/2023 13:37,14/9/2023 09:00,Fort Lauderdale,Florida,954.0,Dropped call or no message,N,
2697213743,27/9/2023 13:37,26/9/2023 12:44,Battle Creek,Michigan,269.0,Dropped call or no message,Y,
9109469230,27/9/2023 13:37,27/9/2023 13:31,Durham,North Carolina,919.0,Other,N,
2137865076,27/9/2023 13:37,27/9/2023 10:07,PASADENA,California,626.0,Other,N,
7087877137,27/9/2023 13:38,26/9/2023 18:14,seminole,Florida,727.0,Other,N,
8007248802,27/9/2023 13:38,27/9/2023 13:37,,Ohio,330.0,Medical  & prescriptions,N,
5188019584,27/9/2023 13:38,27/9/2023 00:00,AURORA,Colorado,303.0,Medical  & prescriptions,N,
2696726752,27/9/2023 13:38,26/9/2023 09:05,Battle Creek,Michigan,269.0,Dropped call or no message,Y,
8572563991,27/9/2023 13:38,26/9/2023 20:58,,Massachusetts,617.0,Other,Y,
2152679506,27/9/2023 13:38,14/9/2023 17:31,Fenton,Missouri,314.0,"Reducing your debt (credit cards, mortgage, student loans)",N,
5709801350,27/9/2023 13:38,27/9/2023 12:36,,Pennsylvania,570.0,No Subject Provided,Y,
5865856799,27/9/2023 13:38,27/9/2023 13:17,Warren,Michigan,586.0,Dropped call or no message,Y,
8456573251,27/9/2023 13:40,27/9/2023 13:34,,New York,845.0,No Subject Provided,N,
6304259741,27/9/2023 13:39,27/9/2023 12:24,West Chicago,Illinois,630.0,Other,Y,
3052898153,27/9/2023 13:39,15/9/2023 09:00,Fort Lauderdale,Florida,954.0,Other,N,
8604512585,27/9/2023 13:39,27/9/2023 10:22,,Connecticut,860.0,"Energy, solar,  & utilities",N,
5713938421,27/9/2023 13:39,27/9/2023 13:32,Suffolk,Virginia,757.0,Other,N,
5702173852,27/9/2023 13:39,27/9/2023 12:55,,Pennsylvania,570.0,No Subject Provided,Y,
8313011982,27/9/2023 13:39,27/9/2023 12:37,,Texas,432.0,"Calls pretending to be government, businesses, or family and friends",N,
8453630591,27/9/2023 13:40,27/9/2023 13:31,Pittsburgh,Pennsylvania,412.0,Computer  & technical support,N,
4075022874,27/9/2023 13:40,27/9/2023 13:32,Orlando,Florida,407.0,Warranties  & protection plans,N,
3092298443,27/9/2023 13:40,27/9/2023 12:06,Marquette Heights,Illinois,309.0,Medical  & prescriptions,Y,
6162130482,27/9/2023 13:40,27/9/2023 13:11,,Michigan,616.0,Medical  & prescriptions,Y,
2097591306,27/9/2023 13:40,27/9/2023 10:27,Indio,California,760.0,Dropped call or no message,N,
2485146929,27/9/2023 13:40,27/9/2023 01:35,West Bloomfield,Michigan,248.0,Medical  & prescriptions,N,
8154270618,27/9/2023 13:40,27/9/2023 12:38,Rockford,Illinois,815.0,Charities,Y,
1.0419E+13,27/9/2023 13:40,27/9/2023 12:37,Mansfield,Ohio,419.0,Medical  & prescriptions,N,
3045642584,27/9/2023 13:40,27/9/2023 13:39,Marlinton,West Virginia,304.0,"Calls pretending to be government, businesses, or family and friends",Y,
6027831516,27/9/2023 13:40,27/9/2023 13:38,New York,New York,212.0,Medical  & prescriptions,N,
8583231220,27/9/2023 13:40,26/9/2023 16:18,Dallas,Texas,858.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
2152679506,27/9/2023 13:41,15/9/2023 09:43,Fenton,Missouri,314.0,"Reducing your debt (credit cards, mortgage, student loans)",N,
5107212986,27/9/2023 13:41,27/9/2023 13:37,,Ohio,937.0,"Calls pretending to be government, businesses, or family and friends",Y,
7578918820,27/9/2023 13:41,21/9/2023 10:55,North Ridgeville,Ohio,440.0,Other,Y,
8607413936,27/9/2023 13:41,26/9/2023 18:50,,Connecticut,860.0,"Energy, solar,  & utilities",N,
7126349064,27/9/2023 13:41,27/9/2023 00:00,,Massachusetts,781.0,Other,Y,
7736518878,27/9/2023 13:42,27/9/2023 11:53,,Illinois,773.0,No Subject Provided,N,
2538339975,27/9/2023 13:42,27/9/2023 13:39,,Florida,786.0,"Calls pretending to be government, businesses, or family and friends",Y,
5736428359,27/9/2023 13:42,27/9/2023 00:00,Columbia,Missouri,573.0,No Subject Provided,Y,
3127489518,27/9/2023 13:42,27/9/2023 12:33,Rockford,Illinois,815.0,Dropped call or no message,N,
5595970747,27/9/2023 13:42,21/9/2023 11:12,North Ridgeville,Ohio,440.0,Other,Y,
8583231220,27/9/2023 13:42,26/9/2023 04:18,Dallas,Louisiana,318.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
9802289562,27/9/2023 13:42,27/9/2023 11:05,,Virginia,540.0,No Subject Provided,Y,
5.25568E+11,27/9/2023 13:42,27/9/2023 00:00,,Texas,817.0,Medical  & prescriptions,N,
8722649041,27/9/2023 13:42,27/9/2023 12:38,LOMBARD,Illinois,708.0,Other,Y,
9494208236,27/9/2023 13:42,26/9/2023 07:53,,California,949.0,Other,Y,
7652748903,27/9/2023 13:43,27/9/2023 12:22,Greenwood,Indiana,317.0,Other,Y,
5205021621,27/9/2023 13:43,27/9/2023 09:06,Maricopa,Arizona,520.0,Dropped call or no message,Y,
4402871232,27/9/2023 13:43,21/9/2023 12:09,North Ridgeville,Ohio,440.0,Other,Y,
2254513348,27/9/2023 13:43,27/9/2023 12:43,Erie,Pennsylvania,814.0,Medical  & prescriptions,Y,
9708141141,27/9/2023 13:43,27/9/2023 16:54,,New York,315.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
2057221725,27/9/2023 13:43,27/9/2023 09:50,Hackleburg,Alabama,205.0,"Calls pretending to be government, businesses, or family and friends",Y,
8139824461,27/9/2023 13:43,22/9/2023 10:27,Miami,Florida,813.0,Other,Y,
6308669640,27/9/2023 13:43,27/9/2023 12:16,LOMBARD,Illinois,708.0,Other,Y,
2152679506,27/9/2023 13:43,18/9/2023 16:56,Fenton,Missouri,314.0,"Reducing your debt (credit cards, mortgage, student loans)",N,
4122397954,27/9/2023 13:43,27/9/2023 11:08,,Virginia,540.0,No Subject Provided,Y,
9787674689,27/9/2023 13:43,27/9/2023 11:56,,Texas,956.0,Dropped call or no message,N,
6305681701,27/9/2023 13:43,27/9/2023 10:42,CHANDLER,Arizona,630.0,Other,Y,
9543083089,27/9/2023 13:43,18/9/2023 09:00,Fort Lauderdale,Florida,954.0,Dropped call or no message,N,
7573790083,27/9/2023 13:45,25/9/2023 14:00,,Texas,512.0,No Subject Provided,N,
7207046067,27/9/2023 13:44,27/9/2023 11:05,Richmond,Virginia,718.0,Work from home  & other ways to make money,N,
6513723918,27/9/2023 13:44,27/9/2023 12:42,,Minnesota,651.0,Other,Y,
4402642788,27/9/2023 13:44,21/9/2023 15:26,North Ridgeville,Ohio,440.0,Other,Y,
3073169843,27/9/2023 13:44,27/9/2023 13:42,Northampton,Pennsylvania,610.0,Other,Y,
3463811865,27/9/2023 13:44,27/9/2023 12:43,Dallas,Texas,817.0,Other,Y,
9542026998,27/9/2023 13:44,22/9/2023 14:07,Miami,Florida,813.0,Other,Y,
8823371983,27/9/2023 13:44,27/9/2023 08:20,Calera,Alabama,205.0,Other,N,
5808965321,27/9/2023 13:44,27/9/2023 12:33,Cypress,Texas,832.0,Other,Y,
6303879962,27/9/2023 13:44,26/9/2023 17:37,Rockford,Illinois,815.0,Charities,N,
2182298156,27/9/2023 13:45,27/9/2023 13:03,,Virginia,540.0,No Subject Provided,Y,
2292851406,27/9/2023 13:45,27/9/2023 12:00,,New York,315.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
2402249955,27/9/2023 13:45,22/9/2023 11:05,North Ridgeville,Ohio,440.0,Other,Y,
6282811791,27/9/2023 13:45,27/9/2023 10:42,Oxnard,California,805.0,"Calls pretending to be government, businesses, or family and friends",Y,
2399991177,27/9/2023 13:45,22/9/2023 18:47,Miami,Florida,813.0,Other,Y,
2232625647,27/9/2023 13:45,27/9/2023 11:41,Northampton,Pennsylvania,610.0,Other,Y,
4194914232,27/9/2023 13:45,27/9/2023 10:37,Mansfield,Ohio,419.0,Other,Y,
8188842482,27/9/2023 13:45,27/9/2023 10:44,Burbank,California,818.0,Other,Y,
7148543177,27/9/2023 13:45,27/9/2023 10:10,,California,562.0,Other,N,
5172719082,27/9/2023 13:46,27/9/2023 13:38,Durand,Michigan,517.0,Other,N,
3252220020,27/9/2023 13:46,27/9/2023 13:44,,Ohio,234.0,Dropped call or no message,Y,
9432021859,27/9/2023 13:46,27/9/2023 09:26,,Georgia,214.0,Other,N,
9284663892,27/9/2023 13:46,27/9/2023 11:42,,Michigan,989.0,Other,N,
8135195453,27/9/2023 13:46,25/9/2023 10:03,Miami,Florida,813.0,Other,Y,
7605836487,27/9/2023 13:46,27/9/2023 10:45,Indio,California,760.0,Medical  & prescriptions,N,
8334231084,27/9/2023 13:46,27/9/2023 13:40,Vassar,Michigan,989.0,"Calls pretending to be government, businesses, or family and friends",Y,
2155151024,27/9/2023 13:46,27/9/2023 09:52,Hackleburg,Alabama,205.0,Home improvement  & cleaning,Y,
5307193216,27/9/2023 13:46,27/9/2023 10:44,Campbell,California,408.0,"Reducing your debt (credit cards, mortgage, student loans)",N,
2394399328,27/9/2023 13:46,27/9/2023 13:45,,Florida,239.0,Other,N,
8625611,27/9/2023 13:46,27/9/2023 08:52,Quincy,Washington,509.0,Medical  & prescriptions,N,
7722224861,27/9/2023 13:46,22/9/2023 11:28,North Ridgeville,Ohio,440.0,Other,Y,
5129466292,27/9/2023 13:46,27/9/2023 12:44,,Kansas,512.0,Medical  & prescriptions,N,
9284661815,27/9/2023 13:46,21/9/2023 16:22,Northampton,Pennsylvania,610.0,Other,Y,
7275516740,27/9/2023 13:47,27/9/2023 13:24,Tarpon Springs,Florida,727.0,"Energy, solar,  & utilities",N,
9542502163,27/9/2023 13:47,27/9/2023 13:43,lauderdale lakes,Florida,954.0,Other,N,
8136756433,27/9/2023 13:47,26/9/2023 09:47,Miami,Florida,813.0,Other,Y,
7347208180,27/9/2023 13:47,27/9/2023 10:32,,Michigan,989.0,Other,N,
6143396563,27/9/2023 13:47,22/9/2023 13:07,North Ridgeville,Ohio,440.0,Other,Y,
7275324453,27/9/2023 13:47,27/9/2023 00:00,baton rouge,Louisiana,727.0,Dropped call or no message,Y,
8542298287,27/9/2023 13:47,27/9/2023 13:45,,South Carolina,843.0,Medical  & prescriptions,Y,
3022052100,27/9/2023 13:47,27/9/2023 00:00,,Texas,214.0,Other,N,
8025513258,27/9/2023 13:47,27/9/2023 01:17,Norwich,Vermont,802.0,Charities,Y,
9729281628,27/9/2023 13:48,26/9/2023 09:04,Coppell,Texas,972.0,Medical  & prescriptions,N,
8138007159,27/9/2023 13:48,27/9/2023 17:29,Miami,Florida,813.0,Other,Y,
5617832986,27/9/2023 13:48,27/9/2023 13:44,Merritt Island,Florida,561.0,Other,Y,
2242289503,27/9/2023 13:48,22/9/2023 14:13,North Ridgeville,Ohio,440.0,Other,Y,
5204133365,27/9/2023 13:48,27/9/2023 00:00,Sierra vista,Arizona,520.0,Warranties  & protection plans,Y,
8554197365,27/9/2023 13:48,27/9/2023 00:00,baton rouge,,855.0,Dropped call or no message,Y,
8643979567,27/9/2023 13:48,26/9/2023 18:37,,Michigan,989.0,Other,N,
2075785635,27/9/2023 13:48,27/9/2023 13:43,LONDONDERRY,New Hampshire,603.0,Medical  & prescriptions,N,
6155909120,27/9/2023 13:48,27/9/2023 13:45,huntersville,North Carolina,704.0,Other,N,
9495971425,27/9/2023 13:48,27/9/2023 10:44,,California,949.0,"Calls pretending to be government, businesses, or family and friends",N,
3152930252,27/9/2023 13:48,23/9/2023 12:15,North Ridgeville,Ohio,440.0,Other,Y,
8138007159,27/9/2023 13:48,26/9/2023 17:29,Miami,Florida,813.0,Other,Y,
7015120268,27/9/2023 13:48,27/9/2023 10:48,Minneapolis,Minnesota,701.0,Dropped call or no message,Y,
8102700934,27/9/2023 13:49,26/9/2023 15:47,,Michigan,989.0,Other,N,
5617940256,27/9/2023 13:49,27/9/2023 13:47,,Illinois,312.0,Computer  & technical support,Y,
2624258992,27/9/2023 13:49,27/9/2023 11:44,North Kansas City,Missouri,816.0,Other,Y,
7575512396,27/9/2023 13:49,27/9/2023 10:15,,California,661.0,"Calls pretending to be government, businesses, or family and friends",Y,
3125681741,27/9/2023 13:49,27/9/2023 12:47,,Illinois,312.0,No Subject Provided,N,
7712027701,27/9/2023 13:49,27/9/2023 00:00,Johns Island,South Carolina,517.0,Other,Y,
9015068795,27/9/2023 13:50,27/9/2023 00:00,,Tennessee,901.0,No Subject Provided,N,
8648968249,27/9/2023 13:49,25/9/2023 11:09,North Ridgeville,Ohio,440.0,Other,Y,
2526661956,27/9/2023 13:49,27/9/2023 12:54,huntersville,North Carolina,704.0,Other,N,
8137065510,27/9/2023 13:49,27/9/2023 00:00,,Arizona,480.0,Dropped call or no message,Y,
